,Date,nps,Comment,comment
938,02-02-23 16:07,5,La pagina muestra muchos errores todo el tiempo,"The person who attended me was first class, the collection service was amazing, the system did not accept any of the 6 credit cards."
939,02-02-23 16:07,10,Me encanta Vivaaerobus por sus precios accesibles y ademas que es muy rapido y seguro hacer la compra.,"It does not work, it does not generate accounts"
940,02-02-23 16:08,10,"INTUITIVA, EL PROCESO DE RESERVA ES RAPIDO Y LOS METODOS DE PAGO MUY COMPLETOS","When paying, an API error (bad request) appears."
941,02-02-23 16:09,10,MUY RAPIDA PARA ESCOGER LOS HORARIOS DEL VUELO,"My user already creates and never lets me enter, your page is very bad"
942,02-02-23 16:09,10,facil,He didn't let me in
943,02-02-23 16:10,9,muy buen servicio,easy
944,02-02-23 16:15,10,Excelente Servicio,"They canceled my flight in December and they gave me a voucher for the total amount I paid. Now I want to use my $370.43 voucher on another flight that's worth $163, and it's only crediting me $26. Why can't I apply the rest of the voucher to the total flight?"
945,02-02-23 16:15,8,Veremos mañana es mi primera experiencia,easy
946,02-02-23 16:18,10,Por su aplicación sencilla y rápida para una persona de tercera edad manejar,It automatically adds the full refund to me when I don't want it.
947,02-02-23 16:21,8,No se puede incrementar kilos en un solo destino. Especificar con mayor detalle esta situacion de kgs.,"The site is useless. I try to register and the register button only shows an animation of 3 moving points and the page stays there, it does not respond with any message."
948,02-02-23 16:22,10,Excelente servico,Aparece este error en la consola del explorador al tratar de registrarme.  signup:1   Access to XMLHttpRequest at 'https://auth-api.doters.com/v1/user/preregister' from origin 'https://auth.doters.com' has been blocked by CORS policy: Response to preflight request doesn't pass access control check: No 'Access-Control-Allow-Origin' header is present on the requested resource.
949,02-02-23 16:25,7,muy confuso el proceso de compra,I ADDED THE INSURANCE WITHOUT ASKING FOR IT
950,02-02-23 16:29,10,porqeu es muy facil de usar,They tell me the wrong password but it's my email
951,02-02-23 16:30,10,fue muy  facil hacer el seguimiento de mi compra,"The page does not allow (for some unknown reason) to perform the Web check-in, it says to show up at the counter, but it does not tell me if I have to pay something additional, I consider that you should provide information saying that it is not the passenger's responsibility."
952,02-02-23 16:31,9,no es muy claro lo de los meses sin intereses,"Not having information on the page, I call by phone and after listening to his pleasant music for 28 minutes, I hear that they answer and they hang up on me. Don't do that please!!"
953,02-02-23 16:31,10,esta muy practica de usar la pagina,"Your platform doesn't work, it's the second time I've entered and I can't complete the registration, now I'm supposed to have one and it won't let me enter the application, your platform is disgusting"
954,02-02-23 16:38,8,SIN COMENTARIOS,I can't make a flight change
955,02-02-23 16:39,10,*,I am trying to buy my flight and in the additional part there is a charge for 293.93 for a total refund that I never added
956,02-02-23 16:39,8,Buen servicio,it's the only one
957,02-02-23 16:40,10,exelente servicio,"I could not pay, they have blocked"
958,02-02-23 16:45,10,"Es muy amigable, facil de usar y entendible",all excellent
959,02-02-23 16:47,1,MUY COMPLICADA LA RESERVACIÓN,Why does it never let me access to get benefits?
960,02-02-23 16:48,10,excelente sitio web,Am. New ??
961,02-02-23 16:49,10,Porque todo fue excelente,I forgot my password to log in and my code to change password is not sent I have already tried several times
962,02-02-23 16:49,10,Facil de buscar vuelos,because they charge me a refund of 101.00 and I have no way to remove it
963,02-02-23 16:56,7,PONGAN PRECIO TOTAL DESDE EL PRINCIPIO!,don't fool people
964,02-02-23 16:57,10,se me hizo facil comprar los boletos,"Unfortunately, when I made my purchase, I did not obtain any type of benefit with the vivafan membership. I feel that it is useless"
965,02-02-23 16:58,2,"Que dejen pagar a la primera o con tarjeta o en oxxo, no que tenga que intentar dos dias seguidos para que me deje usar una opciopn","It does not allow me to log in because it says that the password or email are invalid and if I want to register as a new account it tells me that there is already an email registered with that account. And when I send to recover my password, it doesn't let me either, it sends me the same email 10 times with a different verification code and in the same 10 times the platform sends me a lousy error"
966,02-02-23 17:01,10,Todo muy fácil!,"How do I recover my account, I did what it tells me to recover the password, I set the new password and then it tells me that it is incorrect, even though I already reset it"
967,02-02-23 17:03,9,explica muy bien todo,I CAN'T MAKE THE BOARDING PASS
968,02-02-23 17:03,10,"Buenos precios, excelente velocidad, facilidad para navegar.",add a charge for an additional service that I don't want and it won't let me remove it anywhere: full refund
969,02-02-23 17:04,5,"POniendo algunas cosas mas claras, los extras son muy confusos",I try to register and on 3 occasions the page redirects me and I have to re-enter my data
970,02-02-23 17:09,9,Gracias.,IT DOES NOT ALLOW ME TO SELECT IT DUE TO THE CHANGE OF MY RESERVATION
971,02-02-23 17:12,9,facil usar,"I cannot download my cbx, it has been giving me an error for three days, your service is lousy"
972,02-02-23 17:13,10,ES PRACTICA,"The page takes a long time, I enter the password that I entered and it gives me an error, it does not let me recover my password, it is not the first time that I have tried to subscribe and the process does not advance."
973,02-02-23 17:13,9,fácil uso,the price of vivafan is not available
974,02-02-23 17:15,0,Pongan el precio real del vuelo desde el inicio,"At no time did I request a full refund, it does not let me remove it and it is not known if it is forced or not"
975,02-02-23 17:15,10,muy amigable,"They are disgusting, I've been trying to pay for a fucking flight for 10 hours and not even their stupid assistants don't even know how to charge... I'm going to lose the trip and the connection and everything because of their inability."
976,02-02-23 17:17,0,Los precios,I can't log in and it already appears as registered
977,02-02-23 17:17,9,lentitud,They add 122.04 pesos of reimbursement that I did not select
978,02-02-23 17:21,10,Eficacia,They don't open the flight options
979,02-02-23 17:23,9,TODO EXCELENTE.. MEJORE PRECIOS POR FA,Why is a price published in the calendar and another price appears in the schedules? $879.00 vs. $929.00
980,02-02-23 17:24,10,excelentes,I COULD NOT MAKE MY CHECK-IN
981,02-02-23 17:28,10,Es práctico y rápido.,There are already 3 cards that I try to use. They all have money and they don't want to accept them! I already called the bank to give authorization but they don't even want to process the payment. How can I buy the membership?
982,02-02-23 17:29,10,"La página es muy amigable, y me encanta que tengan el servicio de multidestinoEspero que sea un vuelo seguro y con muy buen servicio :)","At the start, you put the place where you leave and it changes it automatically. I had NOT observed it and it measured the place of departure. I am very upset"
983,02-02-23 17:30,10,Fantastic service!,"This is a charge for a service that cannot be cancelled. It is an abusive service that anyone can pay without realizing it. Didn't they learn from what happened to Aeroméxico? Soon the complaint will arrive through PROFECO, Regards,"
984,02-02-23 17:30,9,PROMETEN UN PRECIO DE 599 Y AL FINAL TERMINAS PAGANDO 1800.,"Good morning. My name is Julian and I want to buy a flight, when I go to pay I realize that an additional service has been added (Full Reimbursement) that I don't want to buy, I don't know how to remove it because it's something additional. I would like to know if you can help me solve this problem or if, on the contrary, now it is an obligation to pay an additional service?"
985,02-02-23 17:30,3,"Estaba comprando mi vuelo, no me había tardado mucho, y al momento de comprar. Me dice la página que el precio que había eligido ya no está disponible. Y ahora el mismo vuelo, subió por $200 pesos. No fue una experiencia grata.","Do not make legal ""cheats"" and put the full rate, including the airport fee, they confuse the client. It is not zero that I buy with you for details like this."
986,02-02-23 17:31,9,Aerolinea justa en precios y requerimientos a lo que espero...,They don't say how to register points from previous flights
987,02-02-23 17:31,8,si,"I get an additional service by default, which is a full refund, how can I remove it from my trip?"
988,02-02-23 17:33,9,buenos precios y facilidad de reservación,I can't log in with google
989,02-02-23 17:38,10,MUY FACIL DE USAR LA PAGINA,"If this 1x Full Refund is a forced charge, they should include it from the beginning. If it is optional, it does not appear where to cancel it since I am not interested in acquiring it."
990,02-02-23 17:38,10,"ES FACIL,    RAPIDO ,  SENCILLO",It won't let me enter the page
991,02-02-23 17:38,10,ESTA ACCESIBLE,it won't let me buy
992,02-02-23 17:42,10,TODO MUY BIEN,"I've been trying to book a flight to CDMX for days and I ALWAYS get the following legend: Something went wrong. Please click the button below, wait a moment and try again. 018743eb-0bde-43e3-82da-02ee4a2f20ad. And I can not complete the reservation and apgo. I will have to fly with another airline"
993,02-02-23 17:44,3,Pinche agregadera de cosas,"I try to make a change of flight and when I go to the final part for payment it does not allow me, so it has already taken me half an hour communicating with your telephone line and but they still do not answer, my reservation is RC52HW and I wish you could help me please"
994,02-02-23 17:48,9,FUE FACIL LA COMPRA,How complicated you can't even generate the password
995,02-02-23 17:49,2,no aceptaron mi tarjeta pero paypal si,The schedules are not in 24 hour format and it is very easy to make a mistake between AM and PM!!!!!!
996,02-02-23 17:50,10,"EXCELENTE PLATAFORMA VIRTUAL , BUENA EXPERIENCIA DE USUARIO",Where is that additional service removed???? they set it to automatic and I don't want to add it
997,02-02-23 17:50,10,BUEN SERVICIO,I can't change my contact number
998,02-02-23 17:51,10,precios accesibles,"I contacted the phone number in Mexico, I was waiting for 41 minutes for someone to answer my call and no one did. I searched if there was a schedule to give customer service and nothing appears in the information. I suggest that they put what the established hours are for answering calls so that, on future occasions, people are not waiting more than half an hour for them to answer a call."
999,02-02-23 17:52,10,SU PAGINA ES FACIL. ADEMAS DE QUE SE PUEDEN HACER CAMBIOS SIN PENALIZACION. Y NORMALMENTE SUS VUELOS SALEN A TIEMPO,"I am trying to make a flight change and, after changing to the new flight in the seats section, it gives me an error and adds a whole new flight to my selection. I urgently need to change the flight and neither the page nor the phone can help me."
1000,02-02-23 17:53,9,EXCELENTES PRECIOS,I can't find my son's reservation and I can't check in
1001,02-02-23 17:54,10,POR LO ECONOMICO QUE TIENEN LOS VUELOS,"It does not accept any of my 2 emails, it marks both as invalid"
1002,02-02-23 17:55,9,por precio,"For some time now, I have passed the limits to belong to the silver level, however I still cannot use the benefits, since on the Vivaaerobus page, I still appear as a green level."
1003,02-02-23 17:56,3,Muchos gastos ocultos,SINCE YESTERDAY I TRY TO CHANGE PASSENGER NAMES AND THEY DO NOT ANSWER THE CALL. I WAS WAITING FOR 40 MINUTES YESTERDAY. TODAY I TAKE THREE ATTEMPTS AND IT IS THE SAME. '!!!!!!CARAMBA!!!!!!
1004,02-02-23 17:57,7,Muchas ofertas innecesarias.,I'm already registered and I can't access it because it indicates that my password or my email is wrong and it won't let me in
1005,02-02-23 17:59,10,Bastante efectiva su página!,"He tells me that he will give me bridges for registering and it is not true, he did not give me a single point"
1006,02-02-23 18:01,10,Es facil de navegar,"It does not recognize my password, and when resetting it does not load the page"
1007,02-02-23 18:03,6,se atoraba a pagina,IT MAKES ME VERY CURIOUS THAT I PAY THE TICKET AFTER I WANTED TO PAY THE INSURANCE OF 36 PESOS AND I CANNOT PAY IT IT REJECTED MY CREDIT CARD I ALREADY TALKED TO MY BANK AND MY CARD IS NOT BLOCKED... I WILL GIVE YOU CANCEL THOSE 36 PESOS OF INSURANCE AND HE SAYS THAT I WILL HAVE TO BE AT THE AIRPORT 4 HOURS BEFORE THE FLIGHT I CAN'T BECAUSE I LEAVE MY SCHOOL AT 5 IN THE AFTERNOON HOW DO I DO TO CANCEL OR CHANGE THE FLIGHT
1008,02-02-23 18:03,5,Demasiados datos y reiteradas confirmaciones sin contar demasiadas ventas extras innecesarias!,excellent service
1009,02-02-23 18:03,5,NO TANTA PUBLICIDAD,Experience
1010,02-02-23 18:04,8,BUENA,"This is added automatically without giving you the insurance option or something, I can't find where to remove it."
1011,02-02-23 18:07,9,GRACIAS,IT DOES NOT APPEAR HOW TO REMOVE ADDITIONAL CHARGES
1012,02-02-23 18:08,10,FACIL DE USAR,I did not request that they charge me the full refund and they charge me even though I don't want it. I already went through your page and the application to avoid that charge and there is no way. They charge me even though I don't want it and I DID NOT REQUEST IT.
1013,02-02-23 18:09,10,RAPIDEZ,"They mislead users, show a fake starting price, and then inflate it to nearly double"
1014,02-02-23 18:11,0,NO RECOMENDABLE,"I purchased a plane and hotel package, and when paying, only the flight was charged and not the hotel, so my reservation does not include lodging, and I need to get lodging for said trip. my reservation is JE5Q9N for July 17, 2023"
1015,02-02-23 18:12,10,Es muy clara al permitir elegir lo que deseas.,Click the culera page or let it enter
1016,02-02-23 18:14,8,"Venden todo por separado, debiera ser como siempre, todo integrado.",because they charge it
1017,02-02-23 18:14,8,"hay muchos extras , podrían ofrecerlos sin saturar la pagina con tantas imágenes",It won't let me enter with my password and it won't let me recover the password or be able to change it.
1018,02-02-23 18:14,9,"ES FACIL, YO SOY PERSONA ADULTA MAYOR Y SE ME FACILITO LA COMPRA",have luggage options
1019,02-02-23 18:16,10,Muy amigable y lo digo con todos mis años de experiencia! Me encantan.,that they were more punctual in their flights
1020,02-02-23 18:16,10,SERVICIO Y FACILIDAD,Bad service with the cross border tickets I can't download them
1021,02-02-23 18:16,7,"Cambian los precios si te demoras en la reservación, no es posible que solo hayan pasado 5 minutos y me arroje otro precio ya","I BATTLE WITH THE PROCEDURE, DUE TO MY LACK OF UPDATING IN THESE MEDIA"
1022,02-02-23 18:17,10,ES AMIGABLE LA PLATAFORMA,"I enter my phone number and email.  I close the page.  The confirmation page that pops up has a DIFFERENT email and phone number that ARE NOT MINE.  There is no way to change them. You cannot contact me because YOU put in the WRONG contact information. Also, I couldn't find ANY information about how to get my boarding passes."
1023,02-02-23 18:18,10,RAPIDEZ Y AMIGABLE,"Hello, I can't change my flight location and I've been talking and they hang up on me, I've been doing this for 1 hr 45 minutes"
1024,02-02-23 18:18,10,Todo ok,"I just requested a password change, your system validates me and it turns out that I can't enter hahahaha what is it about???"
1025,02-02-23 18:26,10,super ágil y claros los pasos,my dog ​​weighs more than 45 kg
1026,02-02-23 18:28,10,EXCELENTE,the good service
1027,02-02-23 18:33,0,Los preciso son engañosos,The trip is very comfortable
1028,02-02-23 18:33,10,ES MUY CLARA LA INFORMACION,the additional part of a charge for 306.21 that I am NOT requesting appears to be a full refund... what does this mean specifically?
1029,02-02-23 18:38,10,es muy digerible para usar la pagina y carga muy rápido. La información es muy clara.,"The doters points are not equivalent to the amount spent, I already sent an email to your page and they do not resolve me"
1030,02-02-23 18:40,10,SENCILLO DE USAR,Very good idea
1031,02-02-23 18:46,10,Facil y accesible,I couldn't validate my identity and I don't know what to do? Thanks for your help.
1032,02-02-23 18:51,1,NO SE PUEDE PAGAR,I opened the doters account to earn points and use them on the second flight that I bought but I can't find anywhere that I accumulate the points and I had to pay for the second flight at regular price. They should specify that the purchase has to be with your card They will only use my information for junk mail
1033,02-02-23 18:52,10,"FÁCIL, ÁGIL Y RÁPIDA",You did not send me an email to confirm my subscription
1034,02-02-23 18:52,10,muy bn,"I am buying tickets and a charge appears for ""Total refund"" that does not appear in any section of the reservation and logically I did not authorize the charge. Why is this???... How do I remove it from the total? pay?'.... I am going to defer the payment of the reservation until I can eliminate this optional charge (?) have an explanation of why it is mandatory and does not appear in the rate.... thank you"
1035,02-02-23 18:53,10,MUY Amigable,"Doesn't load properly and functions like ""reset password"" don't respond properly"
1036,02-02-23 18:55,10,"BUEN PRECIO Y FACIL DE USAR ,MUY BIEN EXPLICADO","When making the payment, it only gives you the option to pay with TDC"
1037,02-02-23 18:55,10,Todo muy claro y preciso,Does not allow paying with paypal or credit card
1038,02-02-23 18:55,10,si,"I want to buy my ticket without the ""full refund"" but in the end it seems to be mandatory because I have nowhere to get it. This is very bad because I don't want insurance"
1039,02-02-23 18:55,8,Facilitando como poner la fecha de nacimiento,I put his address and another page appears Destinos .com. It is not easy to change the class
1040,02-02-23 18:56,10,TIENEN LOS MEJORES PRECIOS,I can't make a purchase
1041,02-02-23 18:56,9,"Es facil de realizarlo, muy bien =)",It won't let me check in
1042,02-02-23 18:57,8,bien,"BECAUSE THE PRICES DO NOT INCLUDE YOURS???, IT IS A TINY TO BE SEEING PRICES THAT ARE NOT."
1043,02-02-23 18:58,10,Muy clara en todo.,I do not receive the payment with any card
1044,02-02-23 19:00,9,HE VIAJADO POR VIVA Y ME HA GUSTADO.  PERO NO HUBO REGRESO AL  AIFA,It does not give me the option to delete the chosen flight. Since my client has not yet confirmed his departure
1045,02-02-23 19:00,10,Toda la información muy especifica,"It won't let me select a front row seat for Héctor Jesús, is there a reason? since if the seat is available."
1046,02-02-23 19:02,10,precios,I think it's great that they have a points program
1047,02-02-23 19:06,10,TODOS LOS PASOS SON CLAROS Y FACIL,"THERE IS NO WAY TO CONTACT, THEY DO NOT ANSWER THE TELEPHONE LINE"
1048,02-02-23 19:10,6,....,does not catch the MSI
1049,02-02-23 19:11,10,ME ENCANTA,"He does not give me the type of luggage, and he tells me that he does not fly to Leon Bajio, I did it several times and he sends me to another side, I called the phone and when we almost finished it, the power went out and everything was lost and I waited again in line another 40 min."
1050,02-02-23 19:14,0,No deja ni verga,I CANNOT SAVE THE PASSENGER NAME SETTING
1051,02-02-23 19:18,5,Cobrando menos TUA,They are charging me a full refund and I don't want it
1052,02-02-23 19:20,10,SU GRAN SERVICIO Y COSTO,I do not receive the card although the data is correct I can not make my purchase.
1053,02-02-23 19:20,8,mas informacion de precios de aisentos. no es claro.,I can't remove from my shopping cart
1054,02-02-23 19:22,10,la facilidad y lo economico de los vuelos,"I WANT TO CHANGE MY FLIGHT FOR LATER, BUT THERE IS NO AND IT DOES NOT ALLOW ME TO CHANGE AIRPORT"
1055,02-02-23 19:23,10,MUY FLEXIBLES,"I can't make the payment, I've tried with 6 different cards, debit, credit, mastercard, visa and none of them accept me, it just says try another payment method and I can't proceed with the purchase"
1056,02-02-23 19:23,10,ES PRACTICO!,WHY DOES THIS CHARGE APPEAR THAT DOES NOT APPLY AND CANNOT BE REMOVED? IT IS NOT EXPLAINED AT ANY TIME AND IS AN IMPOSITION. IT GIVES A LOT OF COURAGE THAT THEY BREAK DOWN EVERYTHING SO THAT YOU PAY WHAT YOU WANT AND NOT AND IN THE END THEY FORCE YOU TO PAY THAT
1057,02-02-23 19:24,7,Muy lentas las selecciones de opciones,I WANT TO REMOVE THIS FULL REFUND CAOBRO. THIS PAGE IS SUPER TAXED AND I AM NOT INTERESTED. HOW CAN YOU REMOVE IT?
1058,02-02-23 19:25,10,MUY FÁCIL Y VISIBLE,I need to modify my reservation
1059,02-02-23 19:26,10,muy clara la infomacion,"They want to charge me again when I change my flight, although it is a free option. This is a robbery and I will report it to Profeco if they do not contact me in 12 hours."
1060,02-02-23 19:29,10,AMABLES,THEY CANNOT ADD AN ADDITIONAL CHARGE TO MY RESERVATION THAT I DON'T NEED LIKE A FULL REFUND WITHOUT GIVING AN OPPORTUNITY TO REMOVE IT FROM THE BALANCE TO PAY
1061,02-02-23 19:30,10,La navegación dentro de la página es rápida e intuitiva,mm
1062,02-02-23 19:31,6,x,I was already going to pay 7800 pesos and suddenly they add 3 toppings that I did not choose and you cannot remove them!!!!! it's not fair
1063,02-02-23 19:34,9,COMODIDAD,IT DOESN'T ALLOW ME TO CHECK IN.
1064,02-02-23 19:35,10,OK,they do not respect the msi of card payment with the bank scotianbank
1065,02-02-23 19:42,6,"Es muy confuso porque no se sabe bien como hacerle para cambiar de fecha de regreso, me costó mucho trabajo lograr poner las dos fechas. Finalmente lo logré.","They changed my flight and I'm trying to enter my reservation code / surname to generate the electronic certificate and it won't let me enter. I have already tried it on several devices and if I am entering the correct information, why at check-in, for example, I can enter but I cannot generate the electronic certificate."
1066,02-02-23 19:43,10,claro y sencillo,"I get the security code by email, but when I enter it, it shows an error. I am repeated it 3 times."
1067,02-02-23 19:43,10,AMIGABLE EN EL PROCESO Y FÁCIL,I was charged for an extra service that I never added and without my authorization
1068,02-02-23 19:48,10,excelenete servicio,"The ""Full Refund"" charge is mandatory, I haven't found a way to disable it. When it appears at the end, it seems disrespectful to me that it has not been included from the beginning, taking into account that it is mandatory and there is no way to remove it. They made me waste my time."
1069,02-02-23 19:49,10,MUY NOBLE LA PAGINA,Desire
1070,02-02-23 19:49,10,PRACTICA,"What more inept and inefficient staff do they have in this company, not to mention the telephone service. Mr. Juan Carlos Zuazua, please reform your call center with better processes and responsible and efficient employees, it is not possible that in the US I can make any movement of my flights in less than 15 minutes. With you I have spent three days trying to make a flight cancellation with purchased insurance and they bring me like a ping pong ball, nobody solves anything for me. I'm fed up, it takes me hours to answer at the call center and then they tell me that they don't do that and they transfer me to another phone that tells me exactly the same thing. What is this???"
1071,02-02-23 19:54,10,BUEN PRECIO Y FACILIDAD PARA COMPRAR,"They are not worth anything because they oversell flights when people have already bought, it can't be their lack of organization and being responsible for what exists to buy the flight then it's no use buying it. It can't be seriously I was having a really good day until this."
1072,02-02-23 20:00,10,gracia s,"They do not have direct flights from Tuxtla Gutiérrez to the Felipe Ángeles airport. I don't know if it's a political mess they have with the new government, but many people would like to see that airport regardless of what the media say that are in conflict with AMLO. They are missing out on a good market."
1073,02-02-23 20:02,6,abriendo mas destinos,"When trying to make a purchase, the price of the product changed, I thought it was due to a cost update, but when I quote the price again, the cost that I quoted at the beginning appears again. Again I try to make the purchase, but it does not allow me to continue and the price of the product changes again."
1074,02-02-23 20:03,8,GRACIAS,"I can't remove the additional ""full refund"" they sell what they want, not what the customer needs"
1075,02-02-23 20:05,10,GRACIAS,I really like your service
1076,02-02-23 20:08,8,MEJORES PRECIOS,Cheers
1077,02-02-23 20:11,10,Da Nada,Cannot edit search. It is conceived that way without being able to change it.
1078,02-02-23 20:11,10,Agil y clara,that my information be saved for an hour so that I do not start again with all my data
1079,02-02-23 20:12,5,LOS PRECIOS,The application includes a total reimbursement insurance as an additional thing that I am not interested in taking and does not allow me to remove it. Is it a page error? Or is it an imposition of the airline?
1080,02-02-23 20:15,8,.,"I already tried to buy a membership 20 times and you did not correct the problem. I am a US citizen and I do not have Mexican bank accounts or a Mexican card. The cost cannot be charged to my credit cards. Yes, try 4 Visa, Mastercard, Discover cards. When I buy the flights, I pay with Paypal. It is the most successful way. Why don't they have the option to pay through Paypal on the VivaFan page???? There is an error or problem in your payment system. I want to save but I can't. :("
1081,02-02-23 20:17,10,ENTENDIBLE,no one can enter
1082,02-02-23 20:20,10,"MUY BUENA AEROLINEA, MUY PUNTUAL",Doesn't let you register
1083,02-02-23 20:24,10,costos economicos,"I do not remember the password that is my email registered in doters, but I do not remember the password."
1084,02-02-23 20:26,10,EFICAZ,I have 45 minutes and the payment does not end
1085,02-02-23 20:27,10,rapido,I never added the full refund and they are charging me
1086,02-02-23 20:27,10,Todo bien,"put the price of the TUA on each flight, please"
1087,02-02-23 20:27,9,es muy fácil y didáctica,"It's useless, it's a piece of shit"
1088,02-02-23 20:34,6,DANDO MAS TIEMPO ANTES DE CERRAR LA CESION,I don't get the options. I've been trying many times
1089,02-02-23 20:40,10,BUEN PRECIO Y BUEN SERVICIO,A BUTTON TO CLOSE THE SESSION
1090,02-02-23 20:40,5,que se actualize mas rapido,"Hello, good morning, just to notify you that you need to be clearer with your entry times to board because due to lack of that information I missed my flight, be it 20 minutes or whatever before departure, but you need to be clearer and when purchasing a flight that is the first thing they mention."
1091,02-02-23 20:43,9,TODO MUY BIEN,It tells me to log in but it never lets me access to see the amount of accumulated points
1092,02-02-23 20:46,10,GRACIAS,Additional Service: FULL REFUND cannot be removed. They cheat by including without permission and forcing you to pay without us being able to edit that service. I've spent half an hour trying to find where the option to add or remove the FULL REFUND is and I can't find...
1093,02-02-23 20:48,9,La experiencia del usuario fue muy fácil de seguir.,Why do they add the refund if I didn't ask for it?
1094,02-02-23 20:52,8,no cobrar por seleccionar asientos,I created an account and when I enter it tells me that it is not valid
1095,02-02-23 20:55,10,Facil de usar,"the telephone number service chat, they left me hanging for about 20 minutes, how bad they first blocked my number and then they left me hanging 5... on Thursday, April 6 at 2; 45 at 3 and 10 minutes, about 25 minutes better I hung up and it was on purpose, long live the aerobús, debut and farewell"
1096,02-02-23 20:58,9,No pude seleccionar documentar una sola maleta de uno de los pasajeros,Unable to recover password/login
1097,02-02-23 20:59,3,"acepten más certificados para la compra, al menos 1 por pasajeros, así como ustedes realizan los reembolsos separados, así permitan que se hagan validos por persona en la misma compra.","I try to pay the membership with a VISA card, it is not BBVA, it does not accept the payment after 5 attempts. What should I do?"
1098,02-02-23 21:01,10,por que es clara y fácil hacer la reserva,Why add this additional service charge (Full Refund) that I did not request.
1099,02-02-23 21:01,10,Muy agil y sencillo,A CHAT TO CLARIFY DOUBTS
1100,02-02-23 21:02,0,NO ES POSIBLE QUE SU PAGINA NO PERMITA UTILIZAR UN CERTIFICADO DE VUELO,Very good
1101,02-02-23 21:05,10,BUENA EMPRESA,I am trying my passport information and it does not respond
1102,02-02-23 21:10,8,QUE SI TE REGRESAS A VERIFICAR ALGO NO SE BORRE LOS DATOS CAPTURADOS,More detailed information on the cost of luggage if it is documented at the desk prior to the flight.
1103,02-02-23 21:12,10,Rapido y sencilloa,I can not get in
1104,02-02-23 21:16,10,"Es barato y son claros en todo, no roban como volaris.",It's already been two times that I buy live tickets and nothing that I have my doters points
1105,02-02-23 21:17,10,Buen Servicio,It won't let me check in my flight
1106,02-02-23 21:19,10,NO TUVE NINGUN PROBLEMA AL USARLA,"I AM A TRAVEL AGENCY YESTERDAY I GET THE BOARDING PASSES OF THESE PASSENGERS AND THEY GAVE ME 2 SEATS IN ROW 10 AND 2 IN ROW 17 AND TODAY THEY CHANGED THEM TO BOARD!!!! THEY HAVE A WELL ORGANIZED MESS, SORRY I THOUGHT THEY WERE EFFORTING TO IMPROVE THEIR SERVICE...."
1107,02-02-23 21:20,8,IMPORTANTE AGREGAR EL TUA DESDEUN INICIO DE LA COTIZACION,"IT'S VERY CONFUSED, I WANT MY ROUND TRIP AND I CAN'T PROCEED AFTER SELECTING MY DEPARTURE FLIGHT, IT SHOULD BE EASIER TO CHOOSE MY FLIGHTS"
1108,02-02-23 21:22,10,Muy amigable y rapido el menu de opciones,I can't use my viva cash balance
1109,02-02-23 21:23,10,POR LO ECONOMICO DE LOS VUELOS,It does not come anywhere explained how to use them ???
1110,02-02-23 21:24,9,Muy rapida y Clara,"LGR4YX My flight was cancelled. I couldn't get my money back. And in this situation, I can only exchange my tickets for an electronic certificate. I followed the link, entered all the data and could not receive an electronic certificate. Can you email it to me? Your service is down."
1111,02-02-23 21:25,10,MUY FACIL DE USAR LA APLICACION,"My points do not appear, I have made 3 purchases in the last few months and no points appear, not even the welcome ones. It's a complete scam."
1112,02-02-23 21:26,10,NADA MAS,"comfortable, economical and good environment."
1113,02-02-23 21:30,7,no tanto desmadre en compras extra y que confunden,I can't elide a route for a change
1114,02-02-23 21:35,10,todo bien,gracias
1115,02-02-23 21:37,10,muy facil de reserva,"It seems that I already made my purchase of tickets, now I don't know how to pay, they tell me that YOU WILL PAY IT AT THE AIRPORT BUT I WANT TO KNOW WHERE TO PAY MY FLIGHT WITH A CARD."
1116,02-02-23 21:42,10,exelente,I have made 2 consecutive purchases with viva aerobús and when they are finished the doters that in theory accumulate are not added.
1117,02-02-23 21:43,10,"por la forma facil de conseguir un vuelo, las diferentes opciones y las tarifas","It already charged me for the second year, and no option to cancel appears on the page, I contracted it by mistake for the first year and I lost my money and now it won't let me cancel either? ?"
1118,02-02-23 21:43,10,FUE MUY CLARO Y MUY RAPIDO,"I have 10 trips by etn and long live aerobus when I enter doters to accumulate my points lamppage is slow it does not register error mark the point is that I cannot register them it becomes tedious I have impractical it ends up exhausting me, for trying to enter the benefit I have all the digital tickets in which I can verify that I make frequent use of the travel lines I would appreciate it if you were friendlier on this issue thank you and I appreciate the attention I would like to be able to start adding points soon"
1119,02-02-23 21:44,8,muchos menus que no aplican y se hace demorado,"The truth is that whenever there are problems to enter your page, lousy service"
1120,02-02-23 21:45,9,MUY FACIL DE COMPRAR FELICIDADES!!!,"How do they pay me points since I have traveled a couple of times lately in viva aerobus and they have not made me any benefit with doters THERE ARE NO POINTS OR WHAT THEY SAY,,,"
1121,02-02-23 21:46,9,...,I like innovation
1122,02-02-23 21:46,9,muy agil,According to what I am already a member of footers but I don't have any number and it won't let me enter with my name and date of birth
1123,02-02-23 21:51,10,RAPIDEZ,I flew from MEX to MTY and I don't know how to register the flights for frequent flyer points
1124,02-02-23 21:54,9,POR LA FACILIDAD DE ENCONTRAR LA INFORMACIÓN,The code that they send me to enter says that it is wrong and does not let me enter
