,Date,nps,Comment,comment
1193,02-03-23 00:01,8,que funcione en todos los navegadores en Crhome se queda sin reaccionar,It is easy to book a flight on this page
1194,02-03-23 00:05,9,Datos claros,clear data
1195,02-03-23 00:05,10,Es facil reservar vuelo en esta pagina,well organized
1196,02-03-23 00:06,10,bien organizada,Very user friendly
1197,02-03-23 00:07,9,Muy amigable con el usuario,PRECIO
1198,02-03-23 00:08,10,PRECIO,was simple and straight forward
1199,02-03-23 00:09,8,was simple and straight forward,Very friendly
1200,02-03-23 00:09,10,Muy amigable,very good service
1201,02-03-23 00:11,10,muy buen servicio,"Your page is very confusing, nothing simple"
1202,02-03-23 00:14,2,"muy confusa su pagina, nada sencilla",YES IN ENGLISH
1203,02-03-23 00:15,10,YES EN INGLES,improve
1204,02-03-23 00:16,8,mejorar,accessible prices
1205,02-03-23 00:17,9,Precios accesibles,it was very easy to do everything
1206,02-03-23 00:19,10,fue muy facil hacer todo,They are fast and there are several schedule options
1207,02-03-23 00:27,10,son rápidos y hay varias opciones de horarios,MANY HIDDEN FEES
1208,02-03-23 00:30,6,MUCHOS CARGOS ESCONDIDOS,IT'S FAST AND RELIABLE
1209,02-03-23 00:36,10,ES RAPIDO Y CONFIABLE,flight frequency and schedules
1210,02-03-23 00:38,8,frecuencia de vuelos y horarios,for the clarity of your data and service
1211,02-03-23 00:41,10,por la claridad de sus datos y servicio,"All very practical, thank you."
1212,02-03-23 00:42,10,"Todo muy practico, gracias.",friendly navigation
1213,02-03-23 00:43,10,amigable navegacion,The purchase process is very easy and simple.
1214,02-03-23 00:44,10,Muy facil y sencillo el proceso de compra.,easy to buy
1215,02-03-23 00:46,10,FAcil de comprar,GOOD SERVICE
1216,02-03-23 00:49,10,BUEN SERVICIO,FOR ALL!!!
1217,02-03-23 00:50,10,POR TODO!!!,Alright
1218,02-03-23 00:55,10,esta bien,of course
1219,02-03-23 00:56,10,por su puesto que si,easy and i just like it
1220,02-03-23 01:03,4,"si , quieres cobrar por todo. y cansa","Yes, you want to charge for everything. and tired"
1221,02-03-23 01:03,10,facil y simplemente me gusta,Easy and fast
1222,02-03-23 01:04,10,Facil y Rapida,very confusing
1223,02-03-23 01:08,0,muy confuso,Easy to use
1224,02-03-23 01:12,10,Facilidad de uso,Practical and effective friendly page
1225,02-03-23 01:12,10,Página amigable práctica y eficaz,For taking my cousin out of here!!!
1226,02-03-23 01:15,10,Por llevarse a mi primo de aqui!!!,VERY GOOD
1227,02-03-23 01:25,10,MUY BIEN,It was very easy to make reservations.
1228,02-03-23 01:31,9,Fue muy facil hacer las reservas,Efficiency and price
1229,02-03-23 01:31,10,Eficiencia y precio,Because I was able to make my reservation and purchase without problems. I will recommend it if I do not suffer from changes in my flight by Vivaerobus.
1230,02-03-23 01:34,9,Porque pude realizar mi reserva y compra sin inconvenientes. La recomendaré si no sufro de cambios en mi vuelo por parte de Vivaerobus.,do not cancel flights and leave your clients without any support of food and lodging
1231,02-03-23 01:36,10,no cancelar vuelos y dejar a tus clientes sin ningun apoyo de alimento y hospedaje,really cool
1232,02-03-23 01:39,10,muy chido,"Every time you try to buy a flight, an ad is displayed saying that your price has already risen (that's fruade), if you don't pay with a digital card it's impossible to buy, a fiasco on the website"
1233,02-03-23 01:40,0,"cada que intentas comprar un vuelo te despliega un anuncio diciendo que tu precio ya subio (eso es fruade), si no pagas con tarjeta digital es imposible comprar, un fiasco el sitio de internet",SOMETHING LATE BUT EXCELLENT
1234,02-03-23 01:44,10,ALGO TARDADO PERO EXCELENTE,for the speed to schedule the flight
1235,02-03-23 01:45,10,Agilidad,Agility
1236,02-03-23 01:45,10,por la rapidez para ajendar El vuelo,BY THE EASE
1237,02-03-23 01:46,8,precios más bajos,lower prices
1238,02-03-23 01:46,10,POR LA FACILIDAD,For good prices and good service
1239,02-03-23 01:46,10,Por buenos precios y buen servicio,my good
1240,02-03-23 01:47,10,myu buena,go back option
1241,02-03-23 01:48,7,opción de volver atrás,It is very easy to use
1242,02-03-23 01:50,10,Es muy fàcil de usar,GOOD SERVICE
1243,02-03-23 01:52,10,BUEN SERVICIO,GOOD SERVICE
1244,02-03-23 01:55,9,rapido y seguro,fast and safe
1245,02-03-23 01:55,10,BUEN SERVICIO,fits the needs
1246,02-03-23 01:56,10,se ajusta a las necesidades,"the waiting time is very short if you need to do another activity or have some unforeseen event you have to redo the whole process and that is quite annoying, improve that"
1247,02-03-23 01:56,7,"el tiempo de espera es muy poco si necesitas hacer otra actividad o tienes algun imprevisto tienes que volver a hacer todo el proceso y eso es bastante fastidioso, mejoren eso",VERY AGILE AND CLEAR CONCEPTS
1248,02-03-23 01:58,10,MUY AGIL Y CLAROS LOS CONCEPTOOS,VERY EASY AND FAST
1249,02-03-23 01:59,10,MUY FACIL Y RAPIDO,Continue to be the cheapest airline
1250,02-03-23 02:02,10,Sigan siendo la aerolínea mas económica,"the platform is efficient and fast, excellent"
1251,02-03-23 02:03,9,"la plataforma es eficiente y rápida, excelente","Your page does not work for payment by credit card, crap!"
1252,02-03-23 02:05,0,"No sirve su pagina para pago con tarjeta de crédito, una porquería!","The issue of seats is confusing, they also activate packages that you don't even choose and if you don't realize it, you register automatically"
1253,02-03-23 02:05,5,"Es confuso el tema de los asientos , tambien te activan paquetes que uno ni elige y si no se percata uno se registra en automatico",Thank you very much
1254,02-03-23 02:13,10,Mucho Gracias,the costs
1255,02-03-23 02:15,7,los costos,VERY GOOD
1256,02-03-23 02:22,10,MUY BN,good rates
1257,02-03-23 02:23,9,buenas taarifas,ok
1258,02-03-23 02:23,8,ok,"all very well very clear, not like before. He only gave me a very short time to confirm"
1259,02-03-23 02:27,9,"todo muy bien muy claro, no como antes. Solo me dio muy poco tiempo para confirmar",because of how easy it is
1260,02-03-23 02:30,9,por lo facil que es,very good without problems
1261,02-03-23 02:32,9,muy bien sin problemas,THEY DO NOT ACCEPT ALL FORMS OF PAYMENT
1262,02-03-23 02:33,6,NO ACEPTAN TODAS LAS FORMAS DE PAGO,IN THE PAYMENT PROCESSES.
1263,02-03-23 02:34,8,EN LOS PROCESOS DE PAGO.,ease and good prices
1264,02-03-23 02:35,10,practico,quick
1265,02-03-23 02:35,10,.,
1266,02-03-23 02:35,10,facilidad y buenos precios,practical
1267,02-03-23 02:35,10,rapido,good service
1268,02-03-23 02:40,10,MUY BIEN,VERY GOOD
1269,02-03-23 02:40,10,buen servicio,fast and efficient
1270,02-03-23 02:51,10,Rapido y eficiente,"Too many options that are charged without sense. The clearer the information, the more comfort is generated at the time of purchase... For now I have to read each of the options and none of them make sense..."
1271,02-03-23 02:56,8,Demasiadas opciones que se cobran sin sentido.. Mientras mas clara sea la informacion se genera mas comfort al momento de la compra... Por ahora tengo que leer cada una de las opciones y ninguna hace sentido...,"MAKE THE SELECTION OF OPTIONS MORE AGILE, IT IS A LONG WAY TO GET TO THE FLIGHT YOU WANT."
1272,02-03-23 02:59,8,"HACER MAS AGIL LA SELECCION DE OPCIONES, ES MUCHO CAMINOP ARA LLEGAR AL VUELO QUE SE QUIERE.",Friendly
1273,02-03-23 03:00,6,muy complicado y no puedo entender ue compre un boleto sin asiento y si lo selecciono me lo cobran,very complicated and I can't understand why I bought a ticket without a seat and if I select it they charge me
1274,02-03-23 03:00,9,Amigable,a
1275,02-03-23 03:01,9,a,"The time for the purchase could be slightly longer, sometimes we need help or we have some doubts that are not so quick to clear."
1276,02-03-23 03:03,8,"el tiempo para la compra podria ser ligeramente mas largo, a veces ocupamos ayuda o tenemos algunas dudas que no son tan rapidas de despejar.",EASY TO MAKE RESERVATION
1277,02-03-23 03:03,9,FÁCIL HACER RESERVACION,all very intuitive
1278,02-03-23 03:04,9,Todo muy intuitivo,easy page to use and good prices
1279,02-03-23 03:05,10,pagina facil de usar y buenos precios,PRICES
1280,02-03-23 03:06,10,PRECIOS,genial
1281,02-03-23 03:10,10,genial,economic
1282,02-03-23 03:14,10,economico,it is very intuitive
1283,02-03-23 03:19,9,es muy intuitiva,they already improved it
1284,02-03-23 03:19,9,Ya la mejoraron,Do not allow to select dollar as currency.
1285,02-03-23 03:25,7,Do not allow to select dollar as currency.,why yes
1286,02-03-23 03:30,10,por que yes,It's very simple
1287,02-03-23 03:32,9,Es muy simple,RESPECTING THE PROMOTIONS OFFERED.
1288,02-03-23 03:40,2,"RESPETANDO LAS PROMOCIONES QUE OFRECEN. MARCAN MESES SIN INTERESES Y AL MOMENTO DE REALIZAR EL PAGO NO ESTÁN DISPONIBLES.",THEY MARK MONTHS WITHOUT INTEREST AND AT THE TIME OF MAKING THE PAYMENT THEY ARE NOT AVAILABLE.
1289,02-03-23 03:42,7,pagos en efectivo,payments in cash
1290,02-03-23 03:43,9,buena,FASTER
1291,02-03-23 03:43,9,MUY AGIL,buena
1292,02-03-23 03:50,10,bICOSE QUIERO,BICOSE I WANT
1293,02-03-23 03:52,9,SERIA LA PRIMERA VEZ QUE VIAJO,IT WOULD BE THE FIRST TIME I TRAVELED
1294,02-03-23 03:55,9,por el servicio de calidad que brindan como clientes.,for the quality service they provide as customers.
1295,02-03-23 03:56,1,No me permit hacer pago con tarjeta.,I am not allowed to pay by card.
1296,02-03-23 03:58,10,precio y calidad,price and quality
1297,02-03-23 03:59,0,Hace falta que permitan modificar el tipo de equipaje por pasajero porque al seleccionar una opción dicha opción aplica para todos.,"It is necessary that they allow the type of luggage per passenger to be modified because when selecting an option, said option applies to everyone."
1298,02-03-23 04:05,10,EXCELENTE SERVICIO POR ESO USO VIVA,EXCELLENT SERVICE THAT'S WHY I USE VIVA
1299,02-03-23 04:06,10,viajo agusto,I travel comfortably
1300,02-03-23 04:07,7,"No salieron los meses sin intereses, no supe como obtenerlos =(","The months did not come out without interest, I did not know how to obtain them =("
1301,02-03-23 04:09,9,Facil para navegar y selecion.,Easy to navigate and select.
1302,02-03-23 04:11,10,Muy bien,Very good
1303,02-03-23 04:15,10,rapidez,speed
1304,02-03-23 04:19,10,Muy ágil y entendible para cualquiera.,Very agile and understandable for anyone.
1305,02-03-23 04:21,10,Sitio muy amigable,very friendly site
1306,02-03-23 04:23,0,Agreguen TUA a los precios!,Add TUA to the prices!
1307,02-03-23 04:25,10,entendible y rapido,understandable and fast
1308,02-03-23 04:27,5,Que no cobren TUA,that don't cover yours
1309,02-03-23 04:29,10,Muy facil de usar,very easy to use
1310,02-03-23 04:30,10,Me encanta <3,I love it <3
1311,02-03-23 04:31,9,facil,Efficient
1312,02-03-23 04:31,10,Eficiente,easy
1313,02-03-23 04:34,10,Excelente interfaz,excellent interface
1314,02-03-23 04:35,10,gracias,gracias
1315,02-03-23 04:36,10,es muy claro y rapido el proceso,The process is very clear and fast
1316,02-03-23 04:42,10,X,X
1317,02-03-23 04:42,10,Excelente guía para comprar,Excellent guide to buy
1318,02-03-23 04:43,10,PRO LSO HROARIOS,PRO LSO HROARIOS
1319,02-03-23 04:45,10,muy facil y rapido,very easy and fast
1320,02-03-23 04:46,10,"Por sus excelentes tarifas y ampliitud de horarios, gracias por hacer posible volar a visitar a la familia. FELICIDADES INFINITAS!!!",Thank you for your excellent fares and extended hours for making it possible to fly to visit family. INFINITE CONGRATULATIONS!!!
1321,02-03-23 04:47,8,DEMASIADA INFORMACIÓN EXTRA QUE NO SE ESTA SOLICITANDO,very good
1322,02-03-23 04:47,4,Pongan un resumen de los montos que se agregan al final,TOO MUCH EXTRA INFORMATION THAT IS NOT REQUESTED
1323,02-03-23 04:47,10,muy buena,Put a summary of the amounts that are added at the end
1324,02-03-23 04:51,10,Buen Servicio,Good service
1325,02-03-23 04:54,10,buenas opciones de equipaje,good luggage options
1326,02-03-23 04:55,10,"Facil de navegar, todo muy intuitivo y bien explicado.","Easy to navigate, everything very intuitive and well explained."
1327,02-03-23 04:56,10,Es muy fácil y rápido,It is very easy and fast
1328,02-03-23 04:59,9,porque es facil comprar,because it is easy to buy
1329,02-03-23 05:06,8,"Cada vez que ca,basta de fecha tienes que volver a hacer todo el proceso","Every time the date is enough, you have to redo the whole process"
1330,02-03-23 05:14,7,MAKE IT EASY,MAKE IT EASY
1331,02-03-23 05:17,10,"tuve muy buena experiencia,esta pagina es eficiente y bien programada precios razonables deseo que la experiencia sea igual de agradable ;)","I had a very good experience, this page is efficient and well programmed, reasonable prices, I hope the experience is just as pleasant;)"
1332,02-03-23 05:19,3,EXCESIVAS ADICIONALES Y HACE LENTA LA COMPRA,ADDITIONAL EXCESSIVES AND MAKES PURCHASE SLOW
1333,02-03-23 05:21,10,Good,Good
1334,02-03-23 05:22,9,correcto,correct
1335,02-03-23 05:26,9,LA PRACTICIDAD,THE PRACTICALITY
1336,02-03-23 05:29,10,Facil de usar,Easy to use
1337,02-03-23 05:30,9,los precios mas  accesibles amigable la pagina,the most accessible prices friendly page
1338,02-03-23 05:34,10,El proceso es rápido y amigable.,m
1339,02-03-23 05:34,9,m,The process is fast and friendly.
1340,02-03-23 05:35,9,A veces se tarda en carga,Sometimes it takes time to load
1341,02-03-23 05:36,10,muy buena informacion felicitaciones,very good information congratulations
1342,02-03-23 05:45,8,"EL TEMA DE LOS ASIENTOS , CONFUNDE","THE SUBJECT OF THE SEATS, CONFUSES"
1343,02-03-23 05:47,9,muy accesible los menus,"a very good service, and very easy to use to buy tickets."
1344,02-03-23 05:47,8,"un muy buen servicio, y muy facil de usar para comprar los boletos.",the menus are very accessible
1345,02-03-23 05:48,10,EXCELENTE SERVICIO GRACIAS,The suitcase thing can be somewhat confusing
1346,02-03-23 05:48,7,Lo de las maletas puede ser algo confuso,EXCELLENT SERVICE THANKS
1347,02-03-23 05:58,10,gracias,gracias
1348,02-03-23 06:01,9,Fácil de utilizar,Easy to use
1349,02-03-23 06:02,9,COBRAN POR EQUIPAJE DE MANO,THEY CHARGE FOR HAND BAGGAGE
1350,02-03-23 06:02,10,plataforma bastante amigable y con los datos completos.,platform quite friendly and with complete data.
1351,02-03-23 06:04,5,Son muchos pasos y demasiada información y oferta de servicio innecesarios,There are many steps and too much unnecessary information and service offer
1352,02-03-23 06:08,9,"Porque es rápida y practica, gracias.","Because it is fast and practical, thank you."
1353,02-03-23 06:13,6,Queria un vuelo sencillo y el sistema me forzaba a tomar uno redondo. Tuve que cambiar a vista de calendario para que me lo permitiera,I wanted a simple flight and the system forced me to take a round one. I had to switch to calendar view for it to let me.
1354,02-03-23 06:15,10,GREAT SERVICE,GREAT SERVICE
1355,02-03-23 06:16,10,Todo esta muy amigable y fácil de usar,BECAUSE IT IS VERY EASY TO UNDERSTAND
1356,02-03-23 06:16,10,POR QUE ES MUY FACIL DE COMPRENDER,Everything is very friendly and easy to use.
1357,02-03-23 06:25,10,es muy sencilla y clara,
1358,02-03-23 06:25,10,.,it is very simple and clear
1359,02-03-23 06:29,10,excelente servicio,excellent service
1360,02-03-23 06:39,10,Porque es fácil el proceso de compra,Because the buying process is easy
1361,02-03-23 06:50,10,excelente,great
1362,02-03-23 06:50,10,POR CONFIABLE,FOR RELIABLE
1363,02-03-23 06:51,10,Es fácil de navegar,It's easy to navigate
1364,02-03-23 06:56,10,Facil reservar,easy to book
1365,02-03-23 07:08,10,todo bien,all good
1366,02-03-23 07:28,9,BUEN PRECIO Y VJUELO DIRECTO,GOOD PRICE AND DIRECT VIEW
1367,02-03-23 07:54,10,por que volaris no me dejo comprar boletos,Why will you fly? It won't let me buy tickets.
1368,02-03-23 08:07,10,BUEN SERVICIO,GOOD SERVICE
1369,02-03-23 08:16,2,"No se aprovechen de las fechas de festivales para subir precios, se dejan ver como una empresa que busca aprovecharse de la gente, tengan tantita madre.","Do not take advantage of the festival dates to raise prices, they let themselves be seen as a company that seeks to take advantage of people, have a lot of mother."
1370,02-03-23 08:23,10,.,
1371,02-03-23 08:39,9,SERVICIO,SERVICE
1372,02-03-23 09:04,10,todo super,all great
1373,02-03-23 09:22,10,MUY AMIGABLE LA PAGINA,VERY FRIENDLY THE PAGE
1374,02-03-23 11:38,9,muy buen servicio,very good service
1375,02-03-23 11:42,10,Facil de usar.,Easy to use.
1376,02-03-23 11:48,7,unable to use my american express card. No puede pagar con mi tarjeta de american express.,unable to use my american express card. You can't pay with my american express card.
1377,02-03-23 12:02,8,-,
1378,02-03-23 13:21,9,es facil,It is easy
1379,02-03-23 13:26,10,Sencillo,Simple
1380,02-03-23 13:40,6,Reduciendo los costos,reducing costs
1381,02-03-23 13:57,10,Todo muy facil de usar,All very easy to use
1382,02-03-23 14:02,10,PORQUE JORGE PORJE,WHY JORGE PORJE
1383,02-03-23 14:08,10,Muy fácil,Very easy
1384,02-03-23 14:28,0,QUITEN TANTAS OPCIONES,REMOVE SO MANY OPTIONS
1385,02-03-23 14:28,10,FUE MI RAPIDO MI REGISTRO,IT WAS MY FAST MY REGISTRATION
1386,02-03-23 14:40,8,"Buen dia, ya mejoraron la manera de tomar decision en las diferentes opciones, ya no estan ocultas para equivocarse y cobrar mas. Gracias por mejorar","Good morning, they have already improved the way to make a decision in the different options, they are no longer hidden to make mistakes and charge more. thanks for improving"
1387,02-03-23 14:45,8,...,
1388,02-03-23 14:57,5,Me rechazo 3 veces la compra,My purchase was rejected 3 times
1389,02-03-23 15:05,8,nada,anything
1390,02-03-23 15:10,10,muy amigable la pagina,the page is very friendly
1391,02-03-23 15:17,10,TOTALMENTE SENCILLA LA COMPRA,TOTALLY EASY TO PURCHASE
1392,02-03-23 15:18,10,buen servicio,good service
1393,02-03-23 15:27,10,muy facil,very easy
1394,02-03-23 15:28,10,muy bien,very good
1395,02-03-23 15:28,10,me gusto mucho realmente,I really liked it a lot
1396,02-03-23 15:29,10,excelente,great
1397,02-03-23 15:33,10,EXCELENTE EN LA PLATAFORMA,EXCELLENT ON THE PLATFORM
1398,02-03-23 15:35,10,todo muy bien,All very well
1399,02-03-23 15:41,9,FACIL HACER LA RESERVACION,EASY TO MAKE THE RESERVATION
1400,02-03-23 15:43,9,"Esta cool, solo les recomendaria que los datos del vuelo, es decir, los horarios de salida y aterrizaje estuvieran visibles en todo momento","This is cool, I would only recommend that the flight data, that is, the departure and landing times, be visible at all times"
1401,02-03-23 15:45,8,NO SOBREVENDIENDO VUELOS,NOT OVERSELLING FLIGHTS
1402,02-03-23 15:48,10,facilidad de compra,ease of purchase
1403,02-03-23 16:03,10,BUEN SERVICIO,GOOD SERVICE
1404,02-03-23 16:03,8,GRACIAS,GRACIAS
1405,02-03-23 16:04,10,"muy fácil y cómodo realizar las reservaciones, todas las dudas y completamente lógico","very easy and comfortable to make reservations, all doubts and completely logical"
1406,02-03-23 16:06,10,Por excelente servicio,for excellent service
1407,02-03-23 16:08,10,Muy sencillo y practico de utilizar.,Very simple and practical to use.
1408,02-03-23 16:09,8,no poner tantos seguros,don't put so much insurance
1409,02-03-23 16:13,5,muchos pasos para un boleto,many steps for a ticket
1410,02-03-23 16:17,7,"como parte de IAMSA, no me gusta ver que se aumenten precios en el funnel.. prefiero ver el total desde el inicio","As part of IAMSA, I don't like to see prices increase in the funnel... I prefer to see the total from the beginning"
1411,02-03-23 16:20,10,nada especial,nothing special
1412,02-03-23 16:24,10,Intuitiva y rápida.. Gracias,Intuitive and fast. Thank you
1413,02-03-23 16:25,9,FACILIDAD DE RESERVA,EASE OF RESERVATION
1414,02-03-23 16:30,10,Practico,THE PAGE IS SUPER EASY TO USE
1415,02-03-23 16:30,10,LA PÁGINA ES SUPER FÁCIL DE UTILIZAR,Practical
1416,02-03-23 16:31,10,CLARIDAD EN LA INFORMACION,CLARITY IN INFORMATION
1417,02-03-23 16:33,10,PORQUE ES UNA PAGINA MUY AMIGABLE,BECAUSE IT IS A VERY FRIENDLY PAGE
1418,02-03-23 16:34,10,muy agil la pagina,Excellent service
1419,02-03-23 16:34,10,Excelente servicio,very agile the page
1420,02-03-23 16:37,8,"Si estoy dado de alta como usuario y quiero solo comprar un boleto para otra persona no me deja cambiar mi nombre, tengo que hacerlo como invitado o dar de alta a la otra persona. esto es muy incomodo ya que las personas de la tercera edad se les dificulta manejar estas paginas y no puedo comprar desde mi cuenta.","If I am registered as a user and I only want to buy a ticket for another person, it will not let me change my name, I have to do it as a guest or register the other person. This is very inconvenient since the elderly people find it difficult to manage these pages and I cannot buy from my account."
1421,02-03-23 16:39,10,muy amigable la interfaz,very friendly interface
1422,02-03-23 16:39,10,Rapidez,Speed
1423,02-03-23 16:40,4,DEJAR LAS PROMOCIONES ENGAÑOSOS DE QUE LOS VUELOS SON MUY BARATOS Y PONER LOS PRECIOS REALES DESDE EL PRINCIPIO,IT IS VERY PRACTICAL AND EASY TO USE
1424,02-03-23 16:40,10,ES MUY PRACTICA Y FÁCIL DE USAR,STOP THE MISLEADING PROMOTIONS THAT THE FLIGHTS ARE VERY CHEAP AND PUT THE REAL PRICES FROM THE BEGINNING
1425,02-03-23 16:41,8,cobran por cada uno de los conceptos se me hacer muy engañosa las tarifas.,very clear thank you
1426,02-03-23 16:41,10,muy claro gracias,"They charge for each of the items, the rates are very misleading."
1427,02-03-23 16:42,10,ES FACIL DE USAR.,IT'S EASY TO USE.
1428,02-03-23 16:45,8,Más opciones de horarios y mejores precios,It won't let me make two reservations
1429,02-03-23 16:45,10,Bien,GOOD
1430,02-03-23 16:45,9,No me deja hacer dos reservaciones,More schedule options and better prices
1431,02-03-23 16:46,10,Servicio rapido y preciso,Fast and accurate service
1432,02-03-23 16:52,10,"Excelente actualizacion,, mucho mas fácil de seguir.","Excellent update, much easier to follow."
1433,02-03-23 16:53,10,x,x
1434,02-03-23 16:53,10,facil,easy
1435,02-03-23 16:56,10,Es muy amigable,is very friendly
1436,02-03-23 16:57,10,porque es muy accesible,because it is very accessible
1437,02-03-23 16:58,10,todo perfecto,very good
1438,02-03-23 16:58,8,muy bien,all perfect
1439,02-03-23 16:58,8,Avisar cuando cambian los precios,Notify me when prices change
1440,02-03-23 17:05,10,buen precio,good price
1441,02-03-23 17:06,10,exelente,excellent
1442,02-03-23 17:08,10,eficiente,efficient
1443,02-03-23 17:09,10,fácil de utilizar,easy to use
1444,02-03-23 17:14,0,NO RECOMENDABLE,NOT RECOMMENDABLE
1445,02-03-23 17:16,8,No cobrando tan caro los asientos.,Not charging so expensive for seats.
1446,02-03-23 17:17,10,Pagina amigable,friendly page
1447,02-03-23 17:18,10,facil y claRA,easy and clear
1448,02-03-23 17:21,10,facil,easy
1449,02-03-23 17:21,10,facil de elegir mis vuelos y difrentes opciones de pago. Gracias,easy to choose my flights and different payment options. Thank you
1450,02-03-23 17:22,10,Es muy amigable sobre todo cuando no sabes comprar vueloss,mas varatos
1451,02-03-23 17:22,8,mas varatos,It is very friendly especially when you do not know how to buy flights
1452,02-03-23 17:23,10,todo excelente con viva,all excellent with viva
1453,02-03-23 17:25,3,Respetando precios,GREAT
1454,02-03-23 17:25,10,EXCELENTE,respecting prices
1455,02-03-23 17:26,9,Excelente precios,excellent prices
1456,02-03-23 17:27,0,No deja pagar con tarjetas extranjeras,Does not allow paying with foreign cards
1457,02-03-23 17:28,10,Excelente servicio,Excellent service
1458,02-03-23 17:29,8,"EN LA CAPTURA DE LA FECHA DE SALIDA Y REGRESO, SE COMPLICA ELECCION. SOLO ESOLO DEMAS EXCELENTE","IN THE CAPTURE OF THE DATE OF DEPARTURE AND RETURN, IT IS COMPLICATED TO CHOOSE. THAT'S ALLTHE OTHER EXCELLENT"
1459,02-03-23 17:32,9,H,H
1460,02-03-23 17:32,10,Muy Facil,Very easy
1461,02-03-23 17:41,10,EN GENERAL TODO ES ADECUADO MAS NO EXECELTE,IN GENERAL EVERYTHING IS ADEQUATE BUT NOT EXCELLENT
1462,02-03-23 17:43,7,"Demasiadas opciones , se van sumando y sumando al importe , al final ya no es el importe que esperabas y tenias en presupuesto","Too many options, they keep adding and adding to the amount, in the end it is no longer the amount you expected and had in your budget"
1463,02-03-23 17:46,10,todo excelente,all excellent
1464,02-03-23 17:47,10,...,
1465,02-03-23 17:48,10,Muy sencillo para hacer una reservación,Very easy to make a reservation
1466,02-03-23 17:49,10,eexcelente servicio¡¡,excellent service
1467,02-03-23 17:50,10,Todo muy sencillo,all very simple
1468,02-03-23 17:52,2,"No se guardan los datos de busqueda, complicado y complejo, compras un boleto de 123 pesos y pagas 40 mil! jajaja","The search data is not saved, complicated and complex, you buy a ticket of 123 pesos and pay 40 thousand! ha ha ha"
1469,02-03-23 17:53,7,CAMBIAS LOS PRECIOS MUY RAPIDO,YOU CHANGE PRICES VERY QUICKLY
1470,02-03-23 17:53,9,buena pagina,good page
1471,02-03-23 17:55,8,esta bien en general,It is very easy to use.
1472,02-03-23 17:55,10,ES muy fácil de usar.,it's ok in general
1473,02-03-23 17:56,10,buena atencion,good attention
1474,02-03-23 17:57,10,Por su seguridad,For your safety
1475,02-03-23 18:01,8,BIEN,GOOD
1476,02-03-23 18:05,10,Por efectivos,by effective
1477,02-03-23 18:06,10,BUENOS PRECIOS,GOOD PRICES
1478,02-03-23 18:08,10,MUY CLARAS INSTRUCCIONES,ease of purchase
1479,02-03-23 18:08,10,Facilidad de compra,VERY CLEAR INSTRUCTIONS
1480,02-03-23 18:10,9,Es rápido,It's fast
1481,02-03-23 18:14,10,efectivos y buen precio,effective and good price
1482,02-03-23 18:16,10,buenos precios y la facilidad de reservar un vuelo,good prices and ease of booking a flight
1483,02-03-23 18:17,10,Facil de configurar vuelo,Easy to set up flight
1484,02-03-23 18:18,10,EXCELNTE,EXCELLENT
1485,02-03-23 18:19,10,muy buena elección,very good choice
1486,02-03-23 18:20,10,MIENTRAS NO SE ATORE O RECHACE EL PAGO CON TARJETA YO LOS AMO Y SEGUIRE AQUI,Easy to use and clear
1487,02-03-23 18:20,10,Fácil de usar y clara,AS LONG AS YOU DON'T STUCK OR REFUSE CARD PAYMENT I LOVE YOU AND WILL STILL HERE
1488,02-03-23 18:21,10,EXCELENTES PRECIOS Y ES MUY AMIGABLE HACER LA COMPRA,EXCELLENT PRICES AND IT IS VERY FRIENDLY TO MAKE THE PURCHASE
1489,02-03-23 18:24,9,conexiones disponibles,available connections
1490,02-03-23 18:27,10,muy facil de usar,very easy to use
1491,02-03-23 18:31,10,Servicio muy fácil,very easy service
1492,02-03-23 18:32,10,AUTONOMO,AUTONOMOUS
1493,02-03-23 18:32,10,"Fácil de comprar y usar el servicio, te amo VivaAerobus :))))","Easy to buy and use the service, I love you VivaAerobus :))))"
1494,02-03-23 18:33,10,no se batalla y se encuentran los mejores precios,do not fight and find the best prices
1495,02-03-23 18:42,10,FACIL,EASY
1496,02-03-23 18:42,10,muy facil y rapido,very easy and fast
1497,02-03-23 18:47,10,facil de usar y de entender,easy to use and understand
1498,02-03-23 18:49,10,Porque hay mas vuelos,easy
1499,02-03-23 18:49,9,facil,because there are more flights
1500,02-03-23 18:56,0,Respetar el proceso de compra una vez iniciado. Al final reporta que ya no hay disponibilidad de precio seleccionado incrementando el precio y volviendo a iniciar el proceso,"Respect the purchase process once started. At the end, it reports that the selected price is no longer available, increasing the price and starting the process again"
1501,02-03-23 19:00,10,Excelente Servicio,Excellent service
1502,02-03-23 19:00,8,Mejores tarifas,best rates
1503,02-03-23 19:01,10,SI,AND
1504,02-03-23 19:02,10,RAPIDO,QUICK
1505,02-03-23 19:02,9,Muy buenos precios.,Very good prices.
1506,02-03-23 19:04,10,DA TIEMPO EN REALIZAR CAMBIOS Y ADEMAS SE REALIZAN LAS COMPRAS INMEDIATAMENTE.,GIVE TIME TO MAKE CHANGES AND PURCHASES ARE ALSO MADE IMMEDIATELY.
1507,02-03-23 19:04,10,Agil,Agile
1508,02-03-23 19:04,10,chido,passion
1509,02-03-23 19:09,9,Buen servicio,Good service
